"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
108.011462276759,8.7667143647559,8.19640833884478,6.9214868824929,9.54297052347101,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
60.8272158040193,6.75703602377325,7.84301897743717,8.06942734634504,6.01257415022701,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1
85.3887323748279,7.14200874557719,8.70058896951377,6.20098660816438,6.92418758640997,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
86.5123483860876,5.04021266358905,6.00286361412145,8.77389158587903,7.45256357942708,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1
87.4465559017485,9.30440282449126,9.35783488908783,5.29765261802822,8.39035180164501,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
54.3397318980444,9.57906389026903,7.7698319114279,9.40655797370709,5.13605128508061,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0
74.5951666765742,8.54325744672678,5.40503572439775,5.54353949963115,5.72916307952255,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1
82.6632716103869,9.0258980949875,6.66252386406995,7.82896500546485,7.06596481031738,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
110.919650965508,8.27682550647296,9.80482135666534,7.58736149407923,9.42941120592877,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
104.646726048228,8.08222376741469,5.44402466970496,6.53164985007606,9.51283747679554,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
111.707104987752,6.46708170184866,7.05460398457944,8.70160093298182,9.88877146854065,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
98.8157860754611,8.7544085632544,7.02551628579386,8.72829398023896,8.45844117342494,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0
96.1743899783413,6.31320843705907,6.31360828410834,9.62431744206697,9.16026329738088,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0
74.8763410420188,9.08769387402572,8.90673627727665,8.98234509746544,7.44294959004037,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0
79.2333615999251,6.70546590466984,9.74719094461761,6.9314108742401,7.02995609841309,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0
83.4020873025777,5.71221326710656,6.41797656426206,7.81381466425955,7.660759849241,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
101.197243098868,5.85408339160495,7.36428568838164,8.06924586766399,8.59471333795227,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1
69.5468308005071,7.37661662395112,5.81306223524734,7.52832785132341,5.41768594062887,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
69.3100436390586,9.58373457542621,7.60575693333521,6.75879132584669,6.6212018893566,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
65.8769145309228,5.42242835275829,8.79930310533382,9.01713181403466,6.03091082419269,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
89.9129968282729,7.5056506996043,5.1559375342913,5.37597158341669,7.98680390114896,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0
71.1506866289525,9.19654697645456,7.52990836044773,9.15579859400168,6.01220532087609,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1
57.6721311505933,7.95657256385311,8.05812006699853,7.62445977539755,5.15011843061075,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
61.1070171287588,8.90204116818495,5.92730253818445,5.9334629017394,5.87409663479775,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
93.1864853822746,6.45628907717764,8.56209675781429,6.43329361104406,8.60440665157512,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1
68.7050394389277,9.62559256353416,5.69292065920308,7.27129567181692,5.90633141575381,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1
80.2300048685467,7.56599247339182,9.91103767533787,5.56923741009086,7.59330383851193,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
81.2615719243225,8.71908963890746,8.34234635112807,5.46476191957481,7.00830550864339,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1
102.22934075991,7.3667178011965,5.83383807330392,6.99305236921646,9.00009773205966,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0
76.2401651919454,9.63612385326996,8.82879058714025,8.65033368347213,7.31407990446314,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1
87.9647668166389,5.42191988090053,6.59323870553635,9.71047208993696,8.85399005725048,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
70.1465297445764,9.1663001535926,7.44107010541484,9.81857902603224,5.78728425665759,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
36.1188618063156,9.52992793754674,6.60167092457414,8.65231391042471,5.46994497417472,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
78.4430956642726,9.58316646050662,7.90123448590748,7.70584493759088,5.91364069841802,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0
49.3564559100017,5.15712229651399,5.92140571912751,9.36152953538112,5.32492218189873,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1
76.2811700909273,9.74741663783789,8.50431403028779,7.53042218275368,8.87602939270437,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
71.2837369100298,7.02025938779116,7.08224538713694,8.75004906905815,7.20760729513131,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
102.092546242128,9.81791375321336,8.08782701264136,5.06545816548169,7.93678932823241,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
102.86493865076,6.42405221704394,5.63064282527193,7.25572303752415,8.67637518676929,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1
46.2903241962976,7.07879284047522,6.66833702009171,9.373178005917,5.04131351248361,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1
79.1512968410568,7.02824392355978,7.56395824369974,7.59507387410849,8.19611006998457,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
110.00087549819,6.17932910216041,7.93354653171264,9.2458268860355,8.72546134749427,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1
88.178666946012,6.60387721960433,8.02686792332679,8.07573568075895,5.69357651635073,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0
83.4449324857327,7.22235102322884,6.9534884323366,9.32849633158185,7.50698428484611,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0
77.5859242867869,9.68729462125339,6.76771217375062,8.89081212575547,6.4503421948757,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0
94.354012246659,8.14934940077364,9.7732011124026,8.91699876287021,9.76476015523076,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0
64.0833317962341,8.62457383889705,8.47867557313293,7.48056924669072,6.26796755124815,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
95.7522840263227,7.57849973393604,5.14927412034012,8.14700021175668,7.6805955148302,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0
92.0276549529137,5.76504552387632,7.44982940261252,5.29286112869158,8.7420025782194,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
68.0343223238468,5.28816485195421,9.19878469663672,5.49338653567247,6.11317185219377,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
85.0416341122951,9.85570952179842,9.02912427554838,5.53561699111015,7.47146375710145,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0
123.052639679583,5.76726061175577,6.84182134224102,9.67390133067966,9.95595270767808,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0
85.0208027311204,8.86370050255209,5.03958001034334,9.84166733454913,7.83660141285509,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0
80.9906688870017,9.5963444490917,9.31291515938938,8.96182051626965,7.60734238428995,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
84.1749898968096,5.01175692537799,9.84916055924259,8.89556971960701,7.5622941495385,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1
109.006184569184,7.97714519547299,8.63921826938167,8.82307810126804,8.34397819824517,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1
67.2169803069545,9.23048463650048,8.34852895466611,7.23684922442771,6.26821121317334,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
91.3595356431621,8.64632136537693,8.33683331613429,9.01644079829566,8.10656545683742,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1
102.153062591791,6.3387430133298,8.615126775112,6.93559803650714,9.10210515721701,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
86.3860816421649,6.23533440288156,8.87968912022188,5.6693031033501,9.63360680732876,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0
104.068657994717,6.00283838459291,8.64666376961395,5.72209094883874,8.28336628852412,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
95.2361569684256,9.30114670074545,6.39052124228328,9.87263573217206,8.2339590752963,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1
87.0226213520553,9.94527555652894,7.74669999838807,7.309634211706,8.53363433619961,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0
91.4322380477456,9.78625545161776,5.58768248884007,8.78598906099796,7.38784519373439,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
107.82101120626,7.59172104415484,7.74106101132929,5.98037403426133,9.21913572237827,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0
85.1326159657655,6.27588219940662,6.02298950310796,7.40809469600208,8.13805513666011,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0
80.2142097236348,7.84881932544522,8.27048174222,9.87550361314788,5.98390422179364,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0
113.719811946704,8.84782562498003,9.80444775777869,7.34890966210514,9.91048717987724,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
106.437068290423,8.12028461135924,9.02120578335598,8.51658300147392,9.04045075527392,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
66.241103026779,5.98380803712644,7.04434524290264,9.22901038080454,6.23676650226116,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
86.8864291776949,6.42588963732123,8.11151420231909,5.58742665452883,6.58314136089757,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0
75.5655433607281,5.45452647143975,9.56944981473498,9.95405768509954,7.38751975120977,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0
111.0833483728,9.71004102029838,8.19318989641033,9.80088736861944,9.97696479200386,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
95.3699245023364,5.47076587448828,7.27916216710582,7.75629024370573,8.58854921068996,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1
83.0361620382781,8.57348326477222,7.76189112570137,7.12955840164796,7.08975130692124,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1
84.1125838520582,8.96522330935113,6.19621109799482,8.1317056750413,7.26784529979341,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0
81.3698566499402,7.82809162163176,9.81681284261867,6.20746690314263,7.8446876059752,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
78.8512048819551,9.11462857038714,8.09057108126581,9.43976826500148,8.94613899872638,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
86.2652480302019,6.0570319450926,5.36651634378359,7.10907452041283,7.78607590938918,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
92.0753802341298,6.27158250543289,6.29810229293071,6.63223221083172,8.43876272207126,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0
76.4027691495346,9.79913944029249,5.82639483967796,7.48581247404218,6.71824620920233,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0
48.7413982396563,7.9501232795883,6.25703472876921,5.71361495531164,5.14965331647545,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0
85.2321904795837,6.06179744238034,8.69184844079427,6.19727340294048,7.64428945956752,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0
85.1400738733518,6.16964158718474,9.91599906235933,7.35102829523385,7.8962192335166,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1
114.309061995024,7.54101279075257,8.18759700865485,6.33282858994789,9.60698326351121,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0
94.8312874689296,5.39942434057593,8.18737187422812,5.56993742473423,5.41223949752748,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0
62.7455661837201,6.9573508715257,7.05194500973448,9.55767986015417,5.05188312614337,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1
80.2369056312001,6.28836917458102,5.55043544620275,6.81432256125845,6.41622299212031,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
53.4025794124396,8.37970682070591,8.18060917779803,6.56029689474963,5.31183850136586,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1
53.9124053778348,5.89162800926715,5.19536163774319,9.98000805731863,6.50939983781427,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0
72.3711379521408,6.10120808123611,9.93835001951084,7.65541477827355,6.54681460233405,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
68.91204847786,8.61588461324573,8.03518301341683,9.87915375968441,6.34307141648605,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0
92.7414528828374,5.28415618813597,6.66965496959165,8.78808090579696,9.35336873517372,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
89.3369999785939,6.18317282292992,8.90249399933964,8.69238962884992,7.97866149689071,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0
73.1468183365475,5.10407513356768,6.73245180514641,7.40579795558006,5.94065980520099,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0
73.7198007036323,7.15351911727339,7.89624582510442,7.0314049127046,5.84282196476124,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
126.269306999723,8.25587281491607,7.22576842061244,9.78055721963756,9.49008416151628,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1
84.7916493451567,5.31591408420354,7.16307337163016,7.42392692598514,8.05535931023769,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
105.619745735718,8.97332974127494,5.13013036572374,5.49837012193166,9.15579822845757,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0
70.4379515980215,5.19525745767169,6.37395793106407,7.00206050067209,5.69682596833445,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
107.767104519936,7.92025888920762,6.26900721341372,8.47543162759393,9.26033562631346,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0
111.86166641305,5.30216604704037,7.84164313343354,7.55408029304817,9.61603191215545,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
